customer_id,customer_name,email,city,state,signup_date,customer_segment_x,recency_days,frequency,monetary,rfm_total,customer_segment_y
C01205,Arjun Singh,arjun.singh1205@example.com,Ahmedabad,Gujarat,2022-12-17,New,442.0,1.0,6757.66,6.0,New / Promising
C01206,Ira Das,ira.das1206@example.com,Nagpur,Maharashtra,2022-05-27,Loyal,27.0,2.0,34590.17,6.0,Lost / Churned
C01207,Kavya Nair,kavya.nair1207@example.com,Aligarh,Uttar Pradesh,2024-03-08,VIP,,,,,
C01208,Anika Kapoor,anika.kapoor1208@example.com,Bengaluru,Karnataka,2023-10-09,Regular,205.0,2.0,1359.4,6.0,New / Promising
C01209,Ananya Verma,ananya.verma1209@example.com,Chennai,Tamil Nadu,2022-01-05,Regular,102.0,2.0,73718.73,9.0,At Risk (was loyal)
C01210,Krishna Singh,krishna.singh1210@example.com,Patna,Bihar,2024-02-19,Loyal,41.0,3.0,23572.99,7.0,At Risk (was loyal)
C01211,Ira Nair,ira.nair1211@example.com,Chennai,Tamil Nadu,2023-05-17,New,6.0,4.0,16996.69,6.0,At Risk (was loyal)
C01212,Arjun Shah,arjun.shah1212@example.com,Bengaluru,Karnataka,2023-03-21,Regular,512.0,2.0,16560.7,8.0,New / Promising
C01213,Saanvi Chopra,saanvi.chopra1213@example.com,Nagpur,Maharashtra,2024-09-15,Regular,,,,,
C01214,Saanvi Sharma,saanvi.sharma1214@example.com,Kochi,Kerala,2022-02-08,New,235.0,5.0,71629.75,11.0,Champions
C01215,Ishaan Malhotra,ishaan.malhotra1215@example.com,Coimbatore,Tamil Nadu,2024-08-30,Regular,,,,,
C01216,Nikhil Kapoor,nikhil.kapoor1216@example.com,Mumbai,Maharashtra,2024-02-15,New,290.0,1.0,2705.6,5.0,New / Promising
C01217,Ishaan Sharma,ishaan.sharma1217@example.com,Chandigarh,Chandigarh,2023-11-24,New,311.0,2.0,12629.83,7.0,New / Promising
C01218,Rohan Patel,rohan.patel1218@example.com,Mumbai,Maharashtra,2022-08-20,New,199.0,4.0,59781.74,11.0,Champions
C01219,Kabir Iyer,kabir.iyer1219@example.com,Surat,Gujarat,2022-04-16,VIP,599.0,3.0,18089.18,10.0,Champions
C01220,Pari Kulkarni,pari.kulkarni1220@example.com,Indore,Madhya Pradesh,2022-11-10,Regular,,,,,
C01221,Aditya Verma,aditya.verma1221@example.com,Chennai,Tamil Nadu,2022-11-02,VIP,12.0,5.0,33304.3,8.0,At Risk (was loyal)
C01222,Myra Pillai,myra.pillai1222@example.com,Lucknow,Uttar Pradesh,2023-09-03,Regular,393.0,1.0,46589.03,10.0,New / Promising
C01223,Ananya Chopra,ananya.chopra1223@example.com,Chandigarh,Chandigarh,2024-06-28,New,,,,,
C01224,Ananya Bose,ananya.bose1224@example.com,Ahmedabad,Gujarat,2023-01-03,Regular,556.0,1.0,3521.79,6.0,New / Promising
C01225,Reyansh Joshi,reyansh.joshi1225@example.com,Kolkata,West Bengal,2022-01-20,Regular,8.0,2.0,103305.01,8.0,At Risk (was loyal)
C01226,Sai Iyer,sai.iyer1226@example.com,Pune,Maharashtra,2022-08-05,New,487.0,2.0,6869.07,7.0,New / Promising
C01227,Ira Pillai,ira.pillai1227@example.com,Mumbai,Maharashtra,2022-06-23,Regular,88.0,4.0,40950.77,10.0,At Risk (was loyal)
C01228,Diya Verma,diya.verma1228@example.com,Hyderabad,Telangana,2023-01-20,New,,,,,
C01229,Amit Agarwal,amit.agarwal1229@example.com,Jaipur,Rajasthan,2023-10-01,Regular,279.0,2.0,65950.43,10.0,Champions
C01230,Sara Verma,sara.verma1230@example.com,Delhi,Delhi,2023-11-09,Regular,,,,,
C01231,Rohan Sharma,rohan.sharma1231@example.com,Hyderabad,Telangana,2022-02-19,New,250.0,1.0,82144.25,9.0,New / Promising
C01232,Aadhya Das,aadhya.das1232@example.com,Hyderabad,Telangana,2023-01-25,New,303.0,2.0,9744.73,7.0,New / Promising
C01233,Riya Rao,riya.rao1233@example.com,Hyderabad,Telangana,2023-05-01,Loyal,51.0,5.0,45603.65,10.0,At Risk (was loyal)
C01234,Ishaan Sharma,ishaan.sharma1234@example.com,Ahmedabad,Gujarat,2022-11-05,Regular,394.0,3.0,43869.36,11.0,Champions
C01235,Karan Reddy,karan.reddy1235@example.com,Nagpur,Maharashtra,2023-11-10,New,,,,,
C01236,Krishna Shah,krishna.shah1236@example.com,Chandigarh,Chandigarh,2023-09-13,VIP,21.0,2.0,4696.57,4.0,Lost / Churned
C01237,Aadhya Reddy,aadhya.reddy1237@example.com,Ahmedabad,Gujarat,2023-06-08,New,121.0,1.0,1123.42,4.0,Lost / Churned
C01238,Kabir Reddy,kabir.reddy1238@example.com,Hyderabad,Telangana,2024-03-14,Regular,,,,,
C01239,Anika Singh,anika.singh1239@example.com,Hyderabad,Telangana,2023-09-16,VIP,349.0,3.0,47032.5,11.0,Champions
C01240,Amit Rao,amit.rao1240@example.com,Kolkata,West Bengal,2024-05-01,New,,,,,
C01241,Ishaan Malhotra,ishaan.malhotra1241@example.com,Chandigarh,Chandigarh,2023-12-22,New,240.0,1.0,1050.72,5.0,New / Promising
C01242,Kabir Nair,kabir.nair1242@example.com,Nagpur,Maharashtra,2022-02-10,New,380.0,2.0,6004.2,7.0,New / Promising
C01243,Anika Singh,anika.singh1243@example.com,Coimbatore,Tamil Nadu,2023-12-06,New,52.0,2.0,22792.48,7.0,Lost / Churned
C01244,Ananya Patel,ananya.patel1244@example.com,Kochi,Kerala,2022-01-03,New,18.0,7.0,57117.51,9.0,At Risk (was loyal)
C01245,Karan Gupta,karan.gupta1245@example.com,Mumbai,Maharashtra,2024-07-17,Regular,,,,,
C01246,Priya Kulkarni,priya.kulkarni1246@example.com,Hyderabad,Telangana,2023-11-17,New,53.0,1.0,5189.54,4.0,Lost / Churned
C01247,Arjun Gupta,arjun.gupta1247@example.com,Kochi,Kerala,2024-03-09,Regular,266.0,1.0,4911.98,5.0,New / Promising
C01248,Aditya Reddy,aditya.reddy1248@example.com,Chandigarh,Chandigarh,2024-07-15,VIP,,,,,
C01249,Rohan Patel,rohan.patel1249@example.com,Jaipur,Rajasthan,2023-04-13,Loyal,26.0,4.0,13510.41,6.0,At Risk (was loyal)
C01250,Krishna Das,krishna.das1250@example.com,Lucknow,Uttar Pradesh,2022-02-21,Regular,190.0,2.0,32535.45,8.0,New / Promising
C01251,Priya Nair,priya.nair1251@example.com,Hyderabad,Telangana,2024-06-14,New,,,,,
C01252,Kavya Mehta,kavya.mehta1252@example.com,Delhi,Delhi,2023-01-04,Regular,13.0,1.0,6348.27,3.0,Lost / Churned
C01253,Aadhya Reddy,aadhya.reddy1253@example.com,Aligarh,Uttar Pradesh,2022-04-08,Regular,303.0,2.0,813.3,6.0,New / Promising
C01254,Aarav Iyer,aarav.iyer1254@example.com,Delhi,Delhi,2023-11-11,Regular,228.0,1.0,44611.71,9.0,New / Promising
C01255,Ananya Malhotra,ananya.malhotra1255@example.com,Chennai,Tamil Nadu,2024-07-04,New,157.0,1.0,1796.8,4.0,Lost / Churned
C01256,Sara Rao,sara.rao1256@example.com,Patna,Bihar,2024-06-18,Loyal,112.0,2.0,12628.07,6.0,Lost / Churned
C01257,Diya Kapoor,diya.kapoor1257@example.com,Bengaluru,Karnataka,2022-07-07,Regular,506.0,2.0,2076.16,7.0,New / Promising
C01258,Saanvi Joshi,saanvi.joshi1258@example.com,Hyderabad,Telangana,2024-09-12,New,49.0,1.0,838.76,3.0,Lost / Churned
C01259,Krishna Joshi,krishna.joshi1259@example.com,Patna,Bihar,2023-12-08,Regular,179.0,1.0,2488.34,4.0,Lost / Churned
C01260,Sunil Chopra,sunil.chopra1260@example.com,Kochi,Kerala,2023-10-27,Regular,360.0,2.0,7368.5,8.0,New / Promising
C01261,Vihaan Iyer,vihaan.iyer1261@example.com,Chennai,Tamil Nadu,2023-12-14,Loyal,27.0,2.0,22571.98,6.0,Lost / Churned
C01262,Kavya Nair,kavya.nair1262@example.com,Delhi,Delhi,2022-04-17,Loyal,558.0,1.0,5322.73,6.0,New / Promising
C01263,Meera Kulkarni,meera.kulkarni1263@example.com,Nagpur,Maharashtra,2023-05-10,Loyal,16.0,5.0,36504.67,8.0,At Risk (was loyal)
C01264,Reyansh Shah,reyansh.shah1264@example.com,Patna,Bihar,2023-01-24,New,26.0,4.0,58705.22,9.0,At Risk (was loyal)
C01265,Sara Sharma,sara.sharma1265@example.com,Surat,Gujarat,2024-06-02,Regular,27.0,1.0,2319.97,3.0,Lost / Churned
C01266,Anika Bose,anika.bose1266@example.com,Ahmedabad,Gujarat,2022-04-26,Regular,412.0,2.0,28431.95,9.0,New / Promising
C01267,Myra Verma,myra.verma1267@example.com,Nagpur,Maharashtra,2022-03-06,New,80.0,6.0,50026.16,10.0,At Risk (was loyal)
C01268,Rohan Kapoor,rohan.kapoor1268@example.com,Jaipur,Rajasthan,2022-01-13,New,610.0,3.0,5191.74,8.0,Regular
C01269,Amit Kulkarni,amit.kulkarni1269@example.com,Chandigarh,Chandigarh,2024-01-12,Loyal,133.0,2.0,8521.33,6.0,Lost / Churned
C01270,Karan Kapoor,karan.kapoor1270@example.com,Pune,Maharashtra,2023-06-16,New,541.0,2.0,1344.25,7.0,New / Promising
C01271,Neha Shah,neha.shah1271@example.com,Chandigarh,Chandigarh,2022-04-08,Regular,435.0,4.0,32323.15,11.0,Champions
C01272,Karan Patel,karan.patel1272@example.com,Nagpur,Maharashtra,2023-05-09,New,358.0,1.0,8140.34,7.0,New / Promising
C01273,Karan Joshi,karan.joshi1273@example.com,Surat,Gujarat,2022-06-02,New,68.0,1.0,20463.58,6.0,Lost / Churned
C01274,Nikhil Shah,nikhil.shah1274@example.com,Coimbatore,Tamil Nadu,2022-02-25,New,51.0,2.0,11858.52,6.0,Lost / Churned
C01275,Rohan Nair,rohan.nair1275@example.com,Mumbai,Maharashtra,2023-06-02,VIP,,,,,
C01276,Kavya Bose,kavya.bose1276@example.com,Kochi,Kerala,2024-06-09,Loyal,,,,,
C01277,Aditya Bose,aditya.bose1277@example.com,Chennai,Tamil Nadu,2022-11-25,VIP,502.0,4.0,10668.63,9.0,Regular
C01278,Ananya Rao,ananya.rao1278@example.com,Pune,Maharashtra,2022-02-21,Regular,372.0,2.0,25442.91,9.0,New / Promising
C01279,Sai Agarwal,sai.agarwal1279@example.com,Chandigarh,Chandigarh,2023-10-21,New,64.0,2.0,47773.04,9.0,At Risk (was loyal)
C01280,Saanvi Patel,saanvi.patel1280@example.com,Indore,Madhya Pradesh,2022-03-22,Regular,186.0,2.0,83971.99,9.0,At Risk (was loyal)
C01281,Myra Kulkarni,myra.kulkarni1281@example.com,Patna,Bihar,2023-04-04,Regular,48.0,3.0,63058.42,8.0,At Risk (was loyal)
C01282,Kavya Bose,kavya.bose1282@example.com,Bengaluru,Karnataka,2023-04-03,Loyal,182.0,6.0,24519.97,9.0,At Risk (was loyal)
C01283,Vihaan Bose,vihaan.bose1283@example.com,Aligarh,Uttar Pradesh,2024-02-03,New,187.0,1.0,1553.24,4.0,Lost / Churned
C01284,Vihaan Joshi,vihaan.joshi1284@example.com,Mumbai,Maharashtra,2023-02-27,Regular,636.0,1.0,7646.75,7.0,New / Promising
C01285,Riya Agarwal,riya.agarwal1285@example.com,Delhi,Delhi,2022-01-01,New,30.0,7.0,65252.26,9.0,At Risk (was loyal)
C01286,Sunil Shah,sunil.shah1286@example.com,Bengaluru,Karnataka,2024-09-13,New,,,,,
C01287,Nikhil Pillai,nikhil.pillai1287@example.com,Lucknow,Uttar Pradesh,2023-07-30,Loyal,349.0,1.0,12732.95,7.0,New / Promising
C01288,Rohan Das,rohan.das1288@example.com,Kolkata,West Bengal,2024-08-31,Regular,,,,,
C01289,Diya Verma,diya.verma1289@example.com,Aligarh,Uttar Pradesh,2024-04-16,Regular,68.0,1.0,5941.13,4.0,Lost / Churned
C01290,Kavya Das,kavya.das1290@example.com,Pune,Maharashtra,2022-12-06,Regular,622.0,1.0,3306.83,6.0,New / Promising
C01291,Amit Shah,amit.shah1291@example.com,Coimbatore,Tamil Nadu,2023-09-07,Regular,401.0,1.0,298.57,6.0,New / Promising
C01292,Neha Malhotra,neha.malhotra1292@example.com,Kochi,Kerala,2024-01-04,Loyal,139.0,2.0,4944.54,5.0,Lost / Churned
C01293,Vihaan Reddy,vihaan.reddy1293@example.com,Patna,Bihar,2024-02-17,Loyal,106.0,2.0,142577.7,9.0,At Risk (was loyal)
C01294,Aarav Kapoor,aarav.kapoor1294@example.com,Pune,Maharashtra,2022-12-30,VIP,595.0,2.0,46863.95,11.0,Champions
C01295,Riya Pillai,riya.pillai1295@example.com,Lucknow,Uttar Pradesh,2023-01-18,Loyal,67.0,4.0,44664.78,10.0,At Risk (was loyal)
C01296,Vivaan Nair,vivaan.nair1296@example.com,Hyderabad,Telangana,2023-05-20,New,263.0,3.0,19608.21,9.0,Champions
C01297,Priya Chopra,priya.chopra1297@example.com,Ahmedabad,Gujarat,2022-04-20,Regular,525.0,2.0,89832.81,11.0,Champions
C01298,Sara Singh,sara.singh1298@example.com,Jaipur,Rajasthan,2022-07-12,Regular,393.0,3.0,80031.05,11.0,Champions
C01299,Meera Joshi,meera.joshi1299@example.com,Hyderabad,Telangana,2022-08-09,New,226.0,6.0,24391.99,10.0,Champions
C01300,Priya Singh,priya.singh1300@example.com,Patna,Bihar,2024-01-04,Loyal,,,,,
C01301,Vihaan Chopra,vihaan.chopra1301@example.com,Aligarh,Uttar Pradesh,2022-02-17,New,252.0,3.0,59658.05,10.0,Champions
C01302,Amit Das,amit.das1302@example.com,Hyderabad,Telangana,2023-04-14,VIP,,,,,
C01303,Arjun Bose,arjun.bose1303@example.com,Chandigarh,Chandigarh,2022-01-05,Regular,413.0,2.0,39752.63,10.0,New / Promising
C01304,Pooja Verma,pooja.verma1304@example.com,Chandigarh,Chandigarh,2023-07-21,Regular,187.0,3.0,9880.05,7.0,At Risk (was loyal)
C01305,Priya Kulkarni,priya.kulkarni1305@example.com,Nagpur,Maharashtra,2023-05-10,Regular,223.0,1.0,2725.74,5.0,New / Promising
C01306,Amit Nair,amit.nair1306@example.com,Chandigarh,Chandigarh,2023-12-10,Loyal,227.0,1.0,19902.49,7.0,New / Promising
C01307,Pooja Iyer,pooja.iyer1307@example.com,Chennai,Tamil Nadu,2022-04-17,Regular,378.0,6.0,87122.4,12.0,Champions
C01308,Karan Shah,karan.shah1308@example.com,Indore,Madhya Pradesh,2023-09-13,Regular,54.0,1.0,7646.95,5.0,Lost / Churned
C01309,Pari Joshi,pari.joshi1309@example.com,Aligarh,Uttar Pradesh,2023-03-05,New,320.0,3.0,12214.46,8.0,Regular
C01310,Krishna Joshi,krishna.joshi1310@example.com,Pune,Maharashtra,2024-09-13,Regular,,,,,
C01311,Kabir Das,kabir.das1311@example.com,Aligarh,Uttar Pradesh,2024-04-04,New,251.0,1.0,260.18,5.0,New / Promising
C01312,Arjun Chopra,arjun.chopra1312@example.com,Ahmedabad,Gujarat,2023-09-09,Loyal,111.0,3.0,15437.71,7.0,At Risk (was loyal)
C01313,Kabir Agarwal,kabir.agarwal1313@example.com,Chandigarh,Chandigarh,2024-05-31,Regular,77.0,2.0,6987.31,6.0,Lost / Churned
C01314,Neha Agarwal,neha.agarwal1314@example.com,Aligarh,Uttar Pradesh,2023-10-10,Regular,255.0,1.0,33940.52,8.0,New / Promising
C01315,Ishaan Singh,ishaan.singh1315@example.com,Kolkata,West Bengal,2023-10-02,New,303.0,1.0,4827.72,5.0,New / Promising
C01316,Karan Malhotra,karan.malhotra1316@example.com,Lucknow,Uttar Pradesh,2024-08-01,New,16.0,2.0,7680.05,5.0,Lost / Churned
C01317,Neha Nair,neha.nair1317@example.com,Ahmedabad,Gujarat,2023-05-31,Loyal,288.0,2.0,6038.95,6.0,New / Promising
C01318,Neha Kapoor,neha.kapoor1318@example.com,Coimbatore,Tamil Nadu,2023-12-29,New,13.0,2.0,15608.37,5.0,Lost / Churned
C01319,Amit Malhotra,amit.malhotra1319@example.com,Hyderabad,Telangana,2023-07-30,New,111.0,6.0,53274.9,10.0,At Risk (was loyal)
C01320,Ira Kulkarni,ira.kulkarni1320@example.com,Kochi,Kerala,2024-08-23,New,24.0,1.0,3355.34,3.0,Lost / Churned
C01321,Karan Agarwal,karan.agarwal1321@example.com,Nagpur,Maharashtra,2022-10-20,VIP,371.0,2.0,10587.26,8.0,New / Promising
C01322,Sunil Sharma,sunil.sharma1322@example.com,Nagpur,Maharashtra,2023-06-20,Loyal,6.0,7.0,13600.51,7.0,At Risk (was loyal)
C01323,Aarav Joshi,aarav.joshi1323@example.com,Hyderabad,Telangana,2022-05-29,Regular,146.0,5.0,28445.16,9.0,At Risk (was loyal)
C01324,Karan Verma,karan.verma1324@example.com,Delhi,Delhi,2022-07-24,New,26.0,4.0,19630.64,7.0,At Risk (was loyal)
C01325,Amit Nair,amit.nair1325@example.com,Jaipur,Rajasthan,2022-10-21,New,395.0,1.0,2201.97,6.0,New / Promising
C01326,Arjun Verma,arjun.verma1326@example.com,Jaipur,Rajasthan,2023-12-09,Loyal,284.0,2.0,10396.91,7.0,New / Promising
C01327,Ishaan Agarwal,ishaan.agarwal1327@example.com,Lucknow,Uttar Pradesh,2022-02-03,Regular,33.0,3.0,52167.81,8.0,At Risk (was loyal)
C01328,Priya Das,priya.das1328@example.com,Surat,Gujarat,2022-04-15,New,15.0,4.0,17401.15,6.0,At Risk (was loyal)
C01329,Kavya Patel,kavya.patel1329@example.com,Coimbatore,Tamil Nadu,2024-01-31,New,,,,,
C01330,Saanvi Patel,saanvi.patel1330@example.com,Coimbatore,Tamil Nadu,2023-06-08,New,271.0,2.0,10008.09,7.0,New / Promising
C01331,Neha Verma,neha.verma1331@example.com,Lucknow,Uttar Pradesh,2024-08-06,Regular,83.0,1.0,5536.4,4.0,Lost / Churned
C01332,Saanvi Chopra,saanvi.chopra1332@example.com,Indore,Madhya Pradesh,2024-09-06,Loyal,84.0,1.0,83916.8,8.0,Lost / Churned
C01333,Riya Verma,riya.verma1333@example.com,Aligarh,Uttar Pradesh,2022-01-14,New,241.0,1.0,929.75,5.0,New / Promising
C01334,Ishaan Shah,ishaan.shah1334@example.com,Jaipur,Rajasthan,2024-06-08,New,,,,,
C01335,Priya Patel,priya.patel1335@example.com,Patna,Bihar,2024-07-22,New,,,,,
C01336,Amit Kulkarni,amit.kulkarni1336@example.com,Surat,Gujarat,2023-07-14,VIP,416.0,3.0,103137.76,11.0,Champions
C01337,Amit Singh,amit.singh1337@example.com,Kolkata,West Bengal,2022-10-29,New,37.0,1.0,945.21,3.0,Lost / Churned
C01338,Reyansh Gupta,reyansh.gupta1338@example.com,Patna,Bihar,2022-07-11,Loyal,219.0,2.0,4016.98,6.0,New / Promising
C01339,Pooja Pillai,pooja.pillai1339@example.com,Chennai,Tamil Nadu,2022-05-03,Regular,660.0,1.0,28495.02,8.0,New / Promising
C01340,Vivaan Chopra,vivaan.chopra1340@example.com,Indore,Madhya Pradesh,2022-10-13,Regular,140.0,5.0,26089.31,9.0,At Risk (was loyal)
C01341,Krishna Iyer,krishna.iyer1341@example.com,Coimbatore,Tamil Nadu,2022-06-14,New,535.0,3.0,9497.79,9.0,Regular
C01342,Aarav Kapoor,aarav.kapoor1342@example.com,Jaipur,Rajasthan,2023-04-23,New,497.0,1.0,7865.24,7.0,New / Promising
C01343,Vivaan Iyer,vivaan.iyer1343@example.com,Ahmedabad,Gujarat,2024-08-08,Regular,,,,,
C01344,Sara Verma,sara.verma1344@example.com,Aligarh,Uttar Pradesh,2024-03-03,Loyal,,,,,
C01345,Anika Kulkarni,anika.kulkarni1345@example.com,Lucknow,Uttar Pradesh,2023-07-18,Regular,220.0,1.0,1483.38,5.0,New / Promising
C01346,Aditya Kapoor,aditya.kapoor1346@example.com,Surat,Gujarat,2023-06-23,Regular,272.0,2.0,9182.7,7.0,New / Promising
C01347,Reyansh Pillai,reyansh.pillai1347@example.com,Pune,Maharashtra,2022-03-11,New,667.0,1.0,14577.63,7.0,New / Promising
C01348,Reyansh Chopra,reyansh.chopra1348@example.com,Chandigarh,Chandigarh,2023-07-11,VIP,78.0,2.0,18865.68,7.0,Lost / Churned
C01349,Saanvi Gupta,saanvi.gupta1349@example.com,Coimbatore,Tamil Nadu,2022-12-24,Loyal,681.0,2.0,33165.21,9.0,New / Promising
C01350,Nikhil Singh,nikhil.singh1350@example.com,Pune,Maharashtra,2023-11-11,New,26.0,3.0,46123.96,8.0,At Risk (was loyal)
C01351,Ananya Malhotra,ananya.malhotra1351@example.com,Aligarh,Uttar Pradesh,2022-10-28,VIP,51.0,10.0,104096.6,10.0,At Risk (was loyal)
C01352,Amit Shah,amit.shah1352@example.com,Kolkata,West Bengal,2023-06-28,Regular,15.0,4.0,85083.35,9.0,At Risk (was loyal)
C01353,Riya Sharma,riya.sharma1353@example.com,Kochi,Kerala,2022-04-28,Regular,262.0,5.0,36822.71,10.0,Champions
C01354,Myra Patel,myra.patel1354@example.com,Surat,Gujarat,2024-07-15,Loyal,,,,,
C01355,Vivaan Kapoor,vivaan.kapoor1355@example.com,Pune,Maharashtra,2023-01-26,Loyal,,,,,
C01356,Saanvi Rao,saanvi.rao1356@example.com,Hyderabad,Telangana,2023-07-08,Regular,51.0,2.0,13577.15,6.0,Lost / Churned
C01357,Aarav Pillai,aarav.pillai1357@example.com,Lucknow,Uttar Pradesh,2024-04-21,New,,,,,
C01358,Pari Pillai,pari.pillai1358@example.com,Surat,Gujarat,2023-04-02,New,454.0,2.0,17271.39,8.0,New / Promising
C01359,Vivaan Mehta,vivaan.mehta1359@example.com,Kochi,Kerala,2024-07-08,VIP,,,,,
C01360,Ananya Pillai,ananya.pillai1360@example.com,Kolkata,West Bengal,2022-03-26,New,6.0,1.0,6036.54,3.0,Lost / Churned
C01361,Reyansh Agarwal,reyansh.agarwal1361@example.com,Hyderabad,Telangana,2023-07-01,Regular,410.0,2.0,35199.5,9.0,New / Promising
C01362,Rohan Gupta,rohan.gupta1362@example.com,Mumbai,Maharashtra,2022-08-04,Regular,530.0,1.0,276.21,6.0,New / Promising
C01363,Kavya Chopra,kavya.chopra1363@example.com,Kolkata,West Bengal,2024-05-05,Regular,,,,,
C01364,Ishaan Agarwal,ishaan.agarwal1364@example.com,Hyderabad,Telangana,2024-04-28,Regular,,,,,
C01365,Rohan Gupta,rohan.gupta1365@example.com,Nagpur,Maharashtra,2024-02-04,VIP,,,,,
C01366,Aarav Das,aarav.das1366@example.com,Ahmedabad,Gujarat,2024-01-05,New,,,,,
C01367,Vivaan Gupta,vivaan.gupta1367@example.com,Aligarh,Uttar Pradesh,2022-03-17,New,59.0,3.0,25281.75,8.0,At Risk (was loyal)
C01368,Reyansh Rao,reyansh.rao1368@example.com,Delhi,Delhi,2023-07-26,New,161.0,4.0,22200.99,9.0,At Risk (was loyal)
C01369,Ira Patel,ira.patel1369@example.com,Bengaluru,Karnataka,2024-07-21,Loyal,,,,,
C01370,Aadhya Joshi,aadhya.joshi1370@example.com,Jaipur,Rajasthan,2023-04-07,Regular,244.0,2.0,6692.48,6.0,New / Promising
C01371,Aadhya Kapoor,aadhya.kapoor1371@example.com,Indore,Madhya Pradesh,2022-01-18,New,198.0,2.0,8318.92,7.0,New / Promising
C01372,Karan Reddy,karan.reddy1372@example.com,Indore,Madhya Pradesh,2023-07-02,Loyal,527.0,1.0,14055.31,7.0,New / Promising
C01373,Rohan Shah,rohan.shah1373@example.com,Mumbai,Maharashtra,2022-03-06,Loyal,201.0,3.0,10748.4,8.0,Regular
C01374,Neha Gupta,neha.gupta1374@example.com,Delhi,Delhi,2023-01-02,Loyal,425.0,4.0,38835.88,11.0,Champions
C01375,Vihaan Mehta,vihaan.mehta1375@example.com,Chandigarh,Chandigarh,2024-03-16,VIP,,,,,
C01376,Sara Gupta,sara.gupta1376@example.com,Lucknow,Uttar Pradesh,2022-10-16,New,164.0,5.0,25292.28,9.0,At Risk (was loyal)
C01377,Saanvi Joshi,saanvi.joshi1377@example.com,Patna,Bihar,2024-04-21,Loyal,56.0,1.0,30475.68,7.0,Lost / Churned
C01378,Anika Nair,anika.nair1378@example.com,Mumbai,Maharashtra,2023-07-01,Regular,152.0,1.0,1665.9,4.0,Lost / Churned
C01379,Arjun Joshi,arjun.joshi1379@example.com,Pune,Maharashtra,2024-03-26,Loyal,,,,,
C01380,Kabir Iyer,kabir.iyer1380@example.com,Coimbatore,Tamil Nadu,2022-11-02,Loyal,83.0,2.0,67588.3,9.0,At Risk (was loyal)
C01381,Aarav Agarwal,aarav.agarwal1381@example.com,Surat,Gujarat,2024-06-14,Loyal,,,,,
C01382,Arjun Reddy,arjun.reddy1382@example.com,Coimbatore,Tamil Nadu,2022-02-12,Regular,416.0,4.0,15587.33,9.0,Regular
C01383,Ira Shah,ira.shah1383@example.com,Mumbai,Maharashtra,2023-02-08,New,69.0,3.0,29600.14,8.0,At Risk (was loyal)
C01384,Riya Gupta,riya.gupta1384@example.com,Coimbatore,Tamil Nadu,2022-11-09,Regular,650.0,1.0,9233.43,7.0,New / Promising
C01385,Pooja Malhotra,pooja.malhotra1385@example.com,Kolkata,West Bengal,2022-08-05,VIP,,,,,
C01386,Nikhil Pillai,nikhil.pillai1386@example.com,Nagpur,Maharashtra,2022-05-26,VIP,377.0,3.0,9141.38,9.0,Regular
C01387,Reyansh Patel,reyansh.patel1387@example.com,Chennai,Tamil Nadu,2023-09-24,New,290.0,1.0,4084.91,5.0,New / Promising
C01388,Ishaan Reddy,ishaan.reddy1388@example.com,Jaipur,Rajasthan,2022-07-05,New,21.0,3.0,15650.17,6.0,At Risk (was loyal)
C01389,Kavya Agarwal,kavya.agarwal1389@example.com,Delhi,Delhi,2023-04-18,New,3.0,6.0,82727.55,9.0,At Risk (was loyal)
C01390,Aditya Mehta,aditya.mehta1390@example.com,Coimbatore,Tamil Nadu,2023-11-19,Loyal,333.0,1.0,9571.08,6.0,New / Promising
C01391,Krishna Reddy,krishna.reddy1391@example.com,Bengaluru,Karnataka,2022-07-22,Loyal,193.0,2.0,8500.66,7.0,New / Promising
C01392,Ananya Malhotra,ananya.malhotra1392@example.com,Kochi,Kerala,2022-05-12,New,5.0,3.0,81803.93,8.0,At Risk (was loyal)
C01393,Vihaan Mehta,vihaan.mehta1393@example.com,Pune,Maharashtra,2023-09-27,Regular,83.0,1.0,11866.43,5.0,Lost / Churned
C01394,Nikhil Singh,nikhil.singh1394@example.com,Bengaluru,Karnataka,2022-11-22,Loyal,26.0,6.0,160711.04,9.0,At Risk (was loyal)
C01395,Myra Kapoor,myra.kapoor1395@example.com,Kochi,Kerala,2023-09-24,Loyal,194.0,2.0,3375.22,6.0,New / Promising
C01396,Neha Kulkarni,neha.kulkarni1396@example.com,Lucknow,Uttar Pradesh,2022-06-06,Regular,218.0,3.0,31612.48,9.0,Champions
C01397,Sunil Kapoor,sunil.kapoor1397@example.com,Surat,Gujarat,2024-09-08,Regular,50.0,2.0,50719.47,9.0,At Risk (was loyal)
C01398,Reyansh Sharma,reyansh.sharma1398@example.com,Nagpur,Maharashtra,2022-11-17,Regular,258.0,7.0,21137.93,10.0,Champions
C01399,Sunil Patel,sunil.patel1399@example.com,Pune,Maharashtra,2023-12-31,New,34.0,3.0,34036.56,7.0,At Risk (was loyal)
C01400,Krishna Malhotra,krishna.malhotra1400@example.com,Nagpur,Maharashtra,2022-05-18,Regular,338.0,2.0,37779.81,8.0,New / Promising
C01401,Nikhil Bose,nikhil.bose1401@example.com,Aligarh,Uttar Pradesh,2023-04-19,Regular,386.0,3.0,30928.07,10.0,Champions
C01402,Diya Mehta,diya.mehta1402@example.com,Patna,Bihar,2023-05-14,Loyal,250.0,4.0,20332.0,9.0,Champions
